          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   3 sent_total  38025  recv_total  34811

node   4  (   1,    0) (   0,    0) (  12,    6) (  12,    7) (  56,   43) (  90,   76) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  81,   89) (  82,   80) (  82,   78) (  86,   81) (  84,   77) (  82,   78) (  78,   76) (  80,   79) (  82,   80)
          (  84,   77) (  81,   78) (  78,   77) (  87,   82) (  79,   81) (  78,   74) (  75,   83) (  77,   81) (  82,   79) (  80,   79)
          (  83,   76) (  81,   78) (  80,   81) (  76,   80) (  82,   81) (  83,   77) (  83,   78) (  83,   77) (  82,   82) (  75,   81)
          (  75,   79) (  84,   75) (  83,   80) (  81,   80) (  79,   82) (  82,   74) (  82,   82) (  79,   82) (  82,   77) (  84,   77)
          (  83,   79) (  80,   79) (  82,   84) (  81,   81) (  81,   84) (  81,   80) (  81,   84) (  83,   82) (  80,   79) (  85,   76)
          (  83,   83) (  87,   78) (  80,   71) (  76,   75) (  83,   73) (  79,   71) (  82,   73) (  79,   70) (  79,   73) (  82,   73)
          (  83,   69) (  74,   72) (  78,   68) (  80,   70) (  81,   70) (  86,   73) (  73,   72) (  78,   72) (  82,   70) (  84,   70)
          (  76,   70) (  93,   70) (  75,   81) (  81,   71) (  84,   74) (  80,   70) (  76,   74) (  82,   70) (  79,   66) (  85,   68)
          (  87,   71) (  84,   73) (  79,   74) (  79,   67) (  85,   69) (  81,   71) (  80,   71) (  79,   74) (  75,   71) (  79,   71)
          (  82,   73) (  79,   69) (  85,   71) (  84,   71) (  80,   73) (  79,   69) (  81,   67) (  80,   66) (  84,   70) (  81,   72)
          (  81,   69) (  79,   74) (  81,   66) (  83,   70) (  80,   75) (  82,   74) (  79,   71) (  83,   71) (  84,   74) (  82,   71)
          (  81,   73) (  84,   69) (  76,   64) (  80,   69) (  77,   71) (  79,   73) (  82,   72) (  85,   71) (  85,   69) (  81,   72)
          (  79,   72) (  80,   74) (  81,   68) (  79,   72) (  81,   70) (  84,   71) (  86,   71) (  82,   70) (  81,   69) (  80,   64)
          (  81,   71) (  80,   72) (  81,   71) (  83,   72) (  79,   72) (  80,   74) (  82,   66) (  84,   72) (  82,   68) (  86,   69)
          (  81,   72) (  82,   72) (  82,   73) (  80,   69) (  78,   70) (  82,   68) (  73,   75) (  79,   69) (  78,   74) (  84,   68)
          (  81,   74) (  81,   75) (  81,   71) (  81,   75) (  80,   71) (  82,   75) (  80,   70) (  83,   67) (  82,   68) (  81,   73)
          (  80,   74) (  81,   68) (  79,   68) (  80,   75) (  80,   69) (  76,   72) (  82,   76) (  79,   74) (  83,   72) (  79,   68)
          (  82,   71) (  80,   71) (  80,   70) (  83,   70) (  82,   74) (  75,   71) (  79,   73) (  87,   72) (  85,   75) (  79,   68)
          (  83,   65) (  78,   65) (  79,   75) (  84,   73) (  83,   72) (  80,   75) (  77,   72) (  82,   70) (  81,   70) (  79,   66)
          (  81,   71) (  80,   68) (  79,   69) (  79,   67) (  85,   74) (  79,   71) (  81,   73) (  81,   74) (  81,   71) (  82,   72)
          (  84,   70) (  82,   71) (  82,   71) (  80,   70) (  78,   69) (  79,   76) (  78,   72) (  83,   73) (  75,   65) (  82,   72)
          (  79,   77) (  81,   70) (  80,   70) (  83,   71) (  80,   75) (  80,   74) (  84,   74) (  80,   66) (  82,   76) (  80,   73)
          (  76,   73) (  80,   71) (  85,   66) (  80,   71) (  75,   74) (  79,   75) (  76,   69) (  77,   76) (  80,   74) (  75,   69)
          (  81,   72) (  85,   74) (  81,   72) (  81,   71) (  81,   65) (  79,   71) (  79,   69) (  79,   70) (  84,   73) (  81,   71)
          (  81,   69) (  79,   73) (  83,   70) (  86,   69) (  79,   73) (  80,   71) (  80,   69) (  78,   72) (  82,   70) (  83,   67)
          (  81,   69) (  90,   70) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   70) (  80,   60) (  20,   50) (   0,   50) (   0,   50) (   0,   50) (   0,   40) (   0,   40) (   0,   30)
          (   0,   20) (   0,   20) (   0,   20) (   0,   20) (   0,   20) (   0,   10) (   0,   10) (   0,   10) (   0,   10) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   4 sent_total  38117  recv_total  34759

node   5  (   0,    0) (   1,    0) (   0,    0) (  20,   11) (  56,   30) (  90,   76) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  79,   89) (  82,   76) (  78,   79) (  83,   82) (  84,   81) (  82,   81) (  79,   81) (  77,   78) (  81,   74)
          (  83,   83) (  87,   78) (  85,   76) (  83,   80) (  77,   81) (  81,   78) (  83,   81) (  79,   78) (  82,   78) (  80,   78)
          (  79,   76) (  74,   81) (  83,   79) (  79,   83) (  77,   75) (  82,   83) (  79,   80) (  83,   83) (  83,   79) (  79,   81)
          (  77,   82) (  82,   80) (  84,   82) (  83,   83) (  80,   83) (  80,   78) (  82,   85) (  83,   76) (  83,   76) (  81,   83)
          (  80,   82) (  80,   81) (  85,   78) (  76,   83) (  83,   77) (  83,   75) (  79,   80) (  84,   81) (  86,   81) (  85,   81)
          (  80,   78) (  79,   80) (  86,   70) (  80,   70) (  77,   69) (  86,   74) (  86,   71) (  82,   75) (  79,   73) (  81,   69)
          (  80,   74) (  74,   74) (  81,   66) (  79,   68) (  80,   76) (  82,   73) (  81,   71) (  86,   72) (  81,   74) (  80,   75)
          (  79,   70) (  89,   70) (  84,   79) (  83,   70) (  76,   69) (  81,   73) (  78,   70) (  79,   68) (  85,   71) (  77,   72)
          (  82,   67) (  79,   73) (  81,   70) (  83,   71) (  80,   72) (  77,   73) (  83,   70) (  83,   73) (  82,   70) (  75,   69)
          (  79,   73) (  76,   76) (  80,   68) (  81,   73) (  83,   75) (  84,   74) (  81,   68) (  80,   70) (  85,   70) (  79,   71)
          (  82,   71) (  79,   69) (  79,   76) (  82,   67) (  84,   76) (  83,   70) (  81,   69) (  84,   73) (  84,   70) (  79,   75)
          (  80,   71) (  78,   71) (  83,   74) (  81,   72) (  79,   68) (  81,   69) (  80,   70) (  81,   66) (  78,   75) (  76,   70)
          (  82,   66) (  83,   71) (  80,   72) (  83,   75) (  80,   69) (  79,   71) (  85,   73) (  83,   74) (  80,   69) (  80,   69)
          (  79,   72) (  81,   71) (  87,   66) (  77,   67) (  81,   71) (  79,   72) (  78,   70) (  83,   72) (  78,   73) (  83,   71)
          (  81,   76) (  86,   72) (  82,   71) (  82,   70) (  76,   68) (  78,   68) (  82,   74) (  84,   69) (  80,   70) (  85,   69)
          (  79,   76) (  81,   71) (  75,   73) (  81,   73) (  81,   67) (  82,   68) (  80,   74) (  82,   71) (  80,   71) (  83,   71)
          (  81,   68) (  81,   72) (  79,   76) (  80,   74) (  80,   69) (  82,   71) (  80,   73) (  82,   70) (  87,   75) (  78,   72)
          (  78,   73) (  81,   69) (  80,   72) (  82,   72) (  84,   71) (  82,   66) (  76,   71) (  84,   74) (  78,   75) (  81,   75)
          (  75,   72) (  82,   67) (  81,   67) (  82,   74) (  81,   74) (  80,   74) (  84,   74) (  83,   72) (  86,   75) (  80,   73)
          (  86,   68) (  83,   73) (  81,   69) (  76,   73) (  83,   72) (  85,   72) (  80,   72) (  84,   68) (  86,   70) (  83,   74)
          (  81,   74) (  85,   73) (  81,   67) (  79,   73) (  82,   70) (  81,   72) (  83,   69) (  83,   70) (  76,   74) (  80,   70)
          (  78,   76) (  84,   71) (  75,   70) (  80,   72) (  82,   71) (  81,   72) (  80,   72) (  80,   77) (  77,   71) (  79,   72)
          (  78,   70) (  87,   73) (  80,   67) (  78,   67) (  82,   71) (  81,   72) (  82,   69) (  81,   69) (  82,   71) (  82,   70)
          (  84,   73) (  82,   72) (  83,   71) (  81,   66) (  82,   73) (  85,   74) (  81,   69) (  86,   75) (  73,   70) (  80,   69)
          (  81,   71) (  79,   72) (  82,   72) (  76,   75) (  82,   73) (  83,   74) (  84,   73) (  77,   72) (  81,   69) (  83,   75)
          (  77,   72) (  90,   72) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   70) (  90,   67) (  90,   60) (  90,   50) (  60,   40) (  10,   40) (   0,   40) (   0,   40) (   0,   40) (   0,   30)
          (   0,   20) (   0,   20) (   0,   20) (   0,   20) (   0,   20) (   0,   10) (   0,   10) (   0,   10) (   0,   10) (   0,   10)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   5 sent_total  38314  recv_total  34796

node   6  (   0,    0) (   1,    0) (   0,    0) (  30,   12) (  56,   24) (  90,   76) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89) (  90,   89)
          (  90,   89) (  82,   89) (  79,   83) (  77,   81) (  80,   77) (  78,   84) (  84,   75) (  78,   82) (  80,   80) (  82,   80)
          (  80,   82) (  79,   75) (  80,   81) (  80,   81) (  80,   79) (  76,   79) (  82,   77) (  81,   79) (  86,   78) (  80,   81)
          (  82,   76) (  80,   85) (  80,   79) (  80,   76) (  85,   81) (  84,   78) (  82,   81) (  80,   80) (  80,   82) (  81,   83)
          (  78,   83) (  83,   82) (  78,   81) (  80,   83) (  73,   76) (  82,   75) (  78,   78) (  83,   77) (  84,   84) (  84,   81)
          (  85,   81) (  80,   82) (  83,   79) (  84,   81) (  82,   84) (  84,   83) (  79,   80) (  79,   81) (  84,   81) (  79,   75)
          (  84,   83) (  78,   82) (  84,   73) (  83,   70) (  79,   65) (  82,   69) (  83,   70) (  81,   69) (  81,   72) (  80,   68)
          (  84,   65) (  82,   74) (  80,   75) (  79,   73) (  78,   71) (  82,   71) (  82,   76) (  80,   70) (  84,   68) (  84,   71)
          (  81,   71) (  92,   69) (  79,   83) (  81,   72) (  78,   72) (  79,   74) (  77,   67) (  85,   69) (  84,   70) (  83,   71)
          (  77,   73) (  83,   68) (  85,   71) (  79,   75) (  76,   73) (  83,   71) (  82,   68) (  80,   73) (  82,   73) (  79,   72)
          (  81,   73) (  82,   70) (  80,   66) (  79,   72) (  78,   70) (  81,   68) (  81,   70) (  78,   74) (  80,   73) (  80,   73)
          (  76,   71) (  81,   67) (  83,   72) (  80,   71) (  85,   74) (  81,   73) (  82,   70) (  85,   71) (  83,   66) (  82,   72)
          (  79,   74) (  85,   71) (  83,   70) (  84,   71) (  84,   71) (  75,   71) (  84,   72) (  82,   68) (  83,   69) (  79,   68)
          (  83,   66) (  82,   72) (  84,   73) (  83,   72) (  77,   68) (  84,   71) (  87,   69) (  83,   74) (  81,   73) (  78,   71)
          (  80,   69) (  77,   72) (  82,   72) (  81,   74) (  85,   71) (  82,   76) (  83,   74) (  76,   73) (  82,   70) (  81,   72)
          (  84,   74) (  80,   68) (  81,   73) (  81,   74) (  81,   74) (  81,   71) (  81,   67) (  83,   72) (  78,   75) (  87,   68)
          (  75,   75) (  80,   72) (  75,   72) (  79,   68) (  81,   71) (  79,   70) (  85,   73) (  81,   74) (  80,   70) (  75,   65)
          (  79,   74) (  83,   72) (  84,   73) (  76,   75) (  82,   67) (  81,   69) (  78,   72) (  81,   70) (  85,   64) (  86,   72)
          (  78,   71) (  81,   70) (  80,   70) (  86,   69) (  74,   73) (  83,   74) (  84,   72) (  80,   70) (  78,   79) (  83,   71)
          (  83,   66) (  85,   67) (  82,   72) (  83,   74) (  84,   71) (  77,   69) (  76,   67) (  86,   71) (  83,   69) (  80,   69)
          (  76,   71) (  85,   73) (  75,   72) (  81,   67) (  82,   72) (  80,   70) (  82,   71) (  84,   76) (  81,   68) (  79,   74)
          (  81,   77) (  78,   70) (  83,   74) (  81,   69) (  81,   72) (  74,   71) (  78,   72) (  82,   71) (  83,   73) (  83,   71)
          (  81,   67) (  81,   72) (  75,   67) (  76,   69) (  78,   71) (  82,   68) (  82,   72) (  84,   71) (  78,   74) (  83,   74)
          (  83,   72) (  74,   75) (  81,   71) (  82,   75) (  86,   71) (  84,   66) (  83,   69) (  82,   70) (  83,   70) (  76,   70)
          (  81,   72) (  84,   71) (  82,   68) (  84,   73) (  79,   68) (  80,   69) (  79,   67) (  82,   75) (  82,   71) (  80,   72)
          (  79,   73) (  78,   67) (  83,   72) (  80,   73) (  83,   74) (  82,   70) (  80,   71) (  81,   72) (  81,   69) (  79,   73)
          (  81,   73) (  90,   72) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
          (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79) (  90,   79)
